graph_id,node_id,order_position,target_score,known_color,selected_ordering,selected_num_colors,known_chromatic_number,split,graph_family,num_components_joined,component_cycle_sizes,score_convention
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,108,114,0.15555555555555556,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,109,125,0.07407407407407407,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,110,104,0.22962962962962963,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,111,115,0.14814814814814814,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,112,126,0.06666666666666665,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,113,105,0.2222222222222222,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,114,116,0.14074074074074072,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,115,127,0.059259259259259234,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,116,106,0.2148148148148148,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,117,117,0.1333333333333333,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,118,128,0.051851851851851816,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,119,107,0.20740740740740737,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,120,118,0.12592592592592589,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,121,129,0.0444444444444444,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,122,108,0.19999999999999996,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,123,119,0.11851851851851847,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,124,130,0.03703703703703709,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,125,109,0.19259259259259254,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,126,120,0.11111111111111116,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,127,131,0.029629629629629672,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,128,110,0.18518518518518523,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,129,121,0.10370370370370374,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,130,132,0.022222222222222254,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,131,111,0.1777777777777778,16,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,132,134,0.007407407407407418,19,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,133,122,0.09629629629629632,17,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,134,133,0.014814814814814836,18,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c26_c35_c35,135,135,0.0,19,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;26;35;35,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,0,0,1.0,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,1,6,0.9523809523809523,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,2,12,0.9047619047619048,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,3,1,0.9920634920634921,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,4,7,0.9444444444444444,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,5,13,0.8968253968253969,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,6,2,0.9841269841269842,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,7,8,0.9365079365079365,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,8,14,0.8888888888888888,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,9,3,0.9761904761904762,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,10,9,0.9285714285714286,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,11,15,0.8809523809523809,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,12,4,0.9682539682539683,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,13,10,0.9206349206349207,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,14,16,0.873015873015873,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,15,5,0.9603174603174603,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,16,18,0.8571428571428572,3,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,17,11,0.9126984126984127,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,18,17,0.8650793650793651,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,19,19,0.8492063492063492,3,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,20,20,0.8412698412698413,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,21,26,0.7936507936507937,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,22,32,0.746031746031746,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,23,21,0.8333333333333334,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,24,27,0.7857142857142857,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,25,33,0.7380952380952381,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,26,22,0.8253968253968254,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,27,28,0.7777777777777778,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,28,34,0.7301587301587302,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,29,23,0.8174603174603174,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,30,29,0.7698412698412699,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,31,35,0.7222222222222222,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,32,24,0.8095238095238095,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,33,30,0.7619047619047619,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,34,36,0.7142857142857143,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,35,25,0.8015873015873016,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,36,38,0.6984126984126984,7,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,37,31,0.753968253968254,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,38,37,0.7063492063492063,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,39,39,0.6904761904761905,7,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,40,40,0.6825396825396826,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,41,49,0.6111111111111112,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,42,58,0.5396825396825398,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,43,41,0.6746031746031746,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,44,50,0.6031746031746033,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,45,59,0.5317460317460317,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,46,42,0.6666666666666667,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,47,51,0.5952380952380952,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,48,60,0.5238095238095238,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,49,43,0.6587301587301587,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,50,52,0.5873015873015873,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,51,61,0.5158730158730158,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,52,44,0.6507936507936508,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,53,53,0.5793650793650793,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,54,62,0.5079365079365079,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,55,45,0.6428571428571428,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,56,54,0.5714285714285714,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,57,63,0.5,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,58,46,0.6349206349206349,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,59,55,0.5634920634920635,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,60,64,0.4920634920634921,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,61,47,0.626984126984127,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,62,56,0.5555555555555556,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,63,65,0.4841269841269841,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,64,48,0.6190476190476191,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,65,67,0.46825396825396826,11,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,66,57,0.5476190476190477,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,67,66,0.47619047619047616,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,68,68,0.46031746031746035,11,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,69,69,0.45238095238095233,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,70,78,0.38095238095238093,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,71,87,0.30952380952380953,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,72,70,0.4444444444444444,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,73,79,0.373015873015873,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,74,88,0.3015873015873016,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,75,71,0.4365079365079365,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,76,80,0.3650793650793651,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,77,89,0.2936507936507936,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,78,72,0.4285714285714286,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,79,81,0.3571428571428571,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,80,90,0.2857142857142857,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,81,73,0.4206349206349206,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,82,82,0.3492063492063492,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,83,91,0.2777777777777778,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,84,74,0.4126984126984127,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_5_c20_c20_c29_c29_c29,85,83,0.3412698412698413,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,20,20,train,mixed_join_of_cycle_square_hard_cases,5,20;20;29;29;29,higher_score_processed_earlier
