graph_id,node_id,known_color,existing_target_score,split,label_source
week18_controlled_mixed_join_4_c20_c29_c35_c35,98,14,0.06779661029577255,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,99,12,0.24576270580291748,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,100,13,0.1525423675775528,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,101,14,0.05932203307747841,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,102,12,0.23728813230991364,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,103,13,0.14406779408454895,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,104,14,0.050847455859184265,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,105,12,0.2288135588169098,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,106,13,0.1355932205915451,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,107,14,0.04237288236618042,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,108,12,0.22033898532390594,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,109,13,0.12711864709854126,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,110,14,0.033898305147886276,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,111,12,0.2118644118309021,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,112,13,0.11864406615495682,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,113,14,0.025423727929592133,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,114,12,0.20338982343673706,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,115,15,0.008474576286971569,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,116,13,0.11016949266195297,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,117,14,0.016949152573943138,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c29_c35_c35,118,15,0.0,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,0,0,1.0,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,1,1,0.9516128897666931,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,2,2,0.9032257795333862,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,3,0,0.9919354915618896,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,4,1,0.9435483813285828,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,5,2,0.8951612710952759,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,6,0,0.9838709831237793,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,7,1,0.9354838728904724,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,8,2,0.8870967626571655,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,9,0,0.975806474685669,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,10,1,0.9274193644523621,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,11,2,0.8790322542190552,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,12,0,0.9677419066429138,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,13,1,0.9193548560142517,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,14,2,0.8709677457809448,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,15,0,0.9596773982048035,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,16,3,0.8548387289047241,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,17,1,0.9112903475761414,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,18,2,0.8629032373428345,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,19,3,0.8467742204666138,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,20,4,0.8387096524238586,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,21,5,0.75,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,22,6,0.6612903475761414,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,23,4,0.8306451439857483,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,24,5,0.7419354915618896,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,25,6,0.6532257795333862,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,26,4,0.8225806355476379,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,27,5,0.7338709831237793,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,28,6,0.6451612710952759,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,29,4,0.8145161271095276,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,30,5,0.725806474685669,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,31,6,0.6370967626571655,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,32,4,0.8064516186714172,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,33,5,0.7177419066429138,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,34,6,0.6290322542190552,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,35,4,0.7983871102333069,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,36,5,0.7096773982048035,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,37,6,0.6209677457809448,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,38,4,0.7903226017951965,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,39,5,0.7016128897666931,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,40,6,0.6129032373428345,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,41,4,0.7822580933570862,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,42,5,0.6935483813285828,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,43,6,0.6048387289047241,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,44,4,0.774193525314331,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,45,5,0.6854838728904724,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,46,6,0.5967742204666138,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,47,4,0.7661290168762207,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,48,5,0.6774193644523621,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,49,6,0.5887096524238586,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,50,4,0.7580645084381104,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,51,7,0.5725806355476379,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,52,5,0.6693548560142517,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,53,6,0.5806451439857483,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,54,7,0.5645161271095276,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,55,8,0.5564516186714172,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,56,9,0.4677419364452362,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,57,10,0.3790322542190552,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,58,8,0.5483871102333069,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,59,9,0.45967742800712585,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,60,10,0.3709677457809448,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,61,8,0.5403226017951965,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,62,9,0.4516128897666931,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,63,10,0.3629032373428345,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,64,8,0.5322580933570862,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,65,9,0.44354838132858276,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,66,10,0.35483869910240173,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,67,8,0.524193525314331,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,68,9,0.4354838728904724,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,69,10,0.3467741906642914,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,70,8,0.5161290168762207,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,71,9,0.42741936445236206,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,72,10,0.33870968222618103,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,73,8,0.5080645084381104,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,74,9,0.4193548262119293,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,75,10,0.3306451737880707,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,76,8,0.5,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,77,9,0.41129031777381897,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,78,10,0.32258063554763794,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,79,8,0.49193549156188965,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,80,9,0.4032258093357086,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,81,10,0.3145161271095276,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,82,8,0.4838709533214569,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,83,9,0.39516130089759827,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,84,10,0.30645161867141724,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,85,8,0.47580644488334656,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,86,11,0.29032257199287415,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,87,9,0.3870967626571655,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,88,10,0.2983871102333069,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,89,11,0.2822580635547638,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,90,12,0.27419355511665344,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,91,13,0.1854838728904724,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,92,14,0.09677419066429138,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,93,12,0.2661290466785431,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,94,13,0.17741934955120087,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,95,14,0.08870967477560043,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,96,12,0.25806450843811035,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,97,13,0.16935484111309052,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,98,14,0.08064515888690948,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,99,12,0.25,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,100,13,0.16129031777381897,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,101,14,0.07258064299821854,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,102,12,0.24193547666072845,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,103,13,0.15322580933570862,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,104,14,0.06451612710952759,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,105,12,0.2338709682226181,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,106,13,0.14516128599643707,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,107,14,0.05645161122083664,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,108,12,0.22580644488334656,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,109,13,0.13709677755832672,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,110,14,0.04838709533214569,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,111,12,0.2177419364452362,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,112,13,0.12903225421905518,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,113,14,0.04032257944345474,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,114,12,0.20967741310596466,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,115,13,0.12096773833036423,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,116,14,0.032258063554763794,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,117,12,0.2016129046678543,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,118,13,0.11290322244167328,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,119,14,0.024193547666072845,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,120,12,0.19354838132858276,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,121,15,0.008064515888690948,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,122,13,0.10483870655298233,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,123,14,0.016129031777381897,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c20_c35_c35_c35,124,15,0.0,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,0,0,1.0,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,1,1,0.9245283007621765,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,2,2,0.849056601524353,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,3,0,0.9905660152435303,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,4,1,0.9150943160057068,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,5,2,0.8396226167678833,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,6,0,0.9811320900917053,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,7,1,0.9056603908538818,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,8,2,0.8301886916160583,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,9,0,0.9716981053352356,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,10,1,0.8962264060974121,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,11,2,0.8207547068595886,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,12,0,0.9622641801834106,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,13,1,0.8867924809455872,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,14,2,0.8113207817077637,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,15,0,0.9528301954269409,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,16,1,0.8773584961891174,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,17,2,0.801886796951294,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,18,0,0.9433962106704712,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,19,1,0.8679245114326477,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,20,2,0.7924528121948242,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,21,0,0.9339622855186462,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,22,3,0.7735849022865295,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,23,1,0.8584905862808228,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,24,2,0.7830188870429993,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,25,3,0.7641509175300598,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,26,4,0.7547169923782349,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,27,5,0.6792452931404114,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,28,6,0.6037735939025879,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,29,4,0.7452830076217651,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,30,5,0.6698113083839417,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,31,6,0.5943396091461182,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,32,4,0.7358490824699402,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,33,5,0.6603773832321167,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,34,6,0.5849056839942932,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,35,4,0.7264150977134705,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,36,5,0.650943398475647,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,37,6,0.5754716992378235,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,38,4,0.7169811129570007,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,39,5,0.6415094137191772,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,40,6,0.5660377144813538,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,41,4,0.7075471878051758,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,42,5,0.6320754885673523,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,43,6,0.5566037893295288,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,44,4,0.698113203048706,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,45,5,0.6226415038108826,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,46,6,0.5471698045730591,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,47,4,0.6886792182922363,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,48,7,0.5283018946647644,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,49,5,0.6132075190544128,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,50,6,0.5377358198165894,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,51,7,0.5188679099082947,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,52,8,0.5094339847564697,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,53,9,0.43396225571632385,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,54,10,0.35849055647850037,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,55,8,0.5,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,56,9,0.4245283007621765,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,57,10,0.349056601524353,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,58,8,0.49056604504585266,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,59,9,0.4150943458080292,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,60,10,0.3396226465702057,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,61,8,0.4811320900917053,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,62,9,0.40566039085388184,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,63,10,0.33018869161605835,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,64,8,0.4716981053352356,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,65,9,0.3962264060974121,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,66,10,0.3207547068595886,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,67,8,0.46226415038108826,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,68,9,0.38679245114326477,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,69,10,0.3113207519054413,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,70,8,0.4528301954269409,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,71,9,0.37735849618911743,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,72,10,0.30188679695129395,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,73,8,0.4433962404727936,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,74,11,0.2830188572406769,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,75,9,0.3679245412349701,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,76,10,0.2924528419971466,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,77,11,0.27358490228652954,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,78,12,0.2641509473323822,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,79,13,0.17924527823925018,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,80,14,0.09433962404727936,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,81,12,0.25471699237823486,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,82,13,0.16981132328510284,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,83,14,0.08490566164255142,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,84,12,0.24528302252292633,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,85,13,0.1603773534297943,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,86,14,0.07547169923782349,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,87,12,0.2358490526676178,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,88,13,0.15094339847564697,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,89,14,0.06603773683309555,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,90,12,0.22641509771347046,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,91,13,0.14150942862033844,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,92,14,0.056603774428367615,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,93,12,0.21698112785816193,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,94,13,0.1320754736661911,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,95,14,0.04716981202363968,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,96,12,0.2075471729040146,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,97,13,0.12264151126146317,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,98,14,0.03773584961891174,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,99,12,0.19811320304870605,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,100,13,0.11320754885673523,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,101,14,0.028301887214183807,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,102,12,0.18867924809455872,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,103,15,0.009433962404727936,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,104,13,0.1037735864520073,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,105,14,0.01886792480945587,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c29,106,15,0.0,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,0,0,1.0,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,1,1,0.9285714030265808,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,2,2,0.8571428656578064,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,3,0,0.9910714030265808,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,4,1,0.9196428656578064,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,5,2,0.8482142686843872,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,6,0,0.9821428656578064,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,7,1,0.9107142686843872,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,8,2,0.8392857313156128,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,9,0,0.9732142686843872,train,stored_week18_known_colors
week18_controlled_mixed_join_4_c26_c26_c26_c35,10,1,0.9017857313156128,train,stored_week18_known_colors
